,mean_test_score,std_test_score,mean_score_time,std_score_time,params,model
28,0.8238905923574112,0.020577742027437947,0.009167289733886719,0.0003499126004157713,"{'bootstrap': False, 'criterion': 'entropy', 'max_depth': 10, 'max_features': 17, 'min_samples_split': 6, 'n_estimators': 64}",pseudo__rf
29,0.823656028125978,0.018803145761156798,0.006198310852050781,0.0003323029061933381,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 10, 'max_features': 18, 'min_samples_split': 7, 'n_estimators': 44}",pseudo__rf
30,0.8234226057855958,0.016135173063853474,0.007152700424194336,0.0004086591425649649,"{'bootstrap': False, 'criterion': 'gini', 'max_depth': 4, 'max_features': 17, 'min_samples_split': 2, 'n_estimators': 66}",pseudo__rf
31,0.8226892094852076,0.02107201097781281,0.009307432174682616,0.0004380086964697579,"{'bootstrap': False, 'criterion': 'gini', 'max_depth': 10, 'max_features': 7, 'min_samples_split': 7, 'n_estimators': 69}",pseudo__rf
32,0.8222153357317996,0.021405075705858027,0.002733182907104492,7.260233691768981e-05,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 11, 'max_features': 9, 'min_samples_split': 6, 'n_estimators': 13}",pseudo__rf
33,0.8222137009259809,0.018238955278073555,0.00962362289428711,0.00043307545672111584,"{'bootstrap': False, 'criterion': 'gini', 'max_depth': 4, 'max_features': 20, 'min_samples_split': 7, 'n_estimators': 97}",pseudo__rf
34,0.8217299853462243,0.019407967569120187,0.006445884704589844,0.000457410104622711,"{'bootstrap': False, 'criterion': 'entropy', 'max_depth': 11, 'max_features': 16, 'min_samples_split': 10, 'n_estimators': 40}",pseudo__rf
35,0.8217190266528963,0.021145754151372907,0.003641557693481445,0.00018102150390680107,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 4, 'max_features': 9, 'min_samples_split': 4, 'n_estimators': 27}",pseudo__rf
36,0.8217143619509505,0.022984101500247774,0.00885634422302246,0.000455086034322135,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 4, 'max_features': 6, 'min_samples_split': 3, 'n_estimators': 87}",pseudo__rf
37,0.8212555879372425,0.017943986884169233,0.007296609878540039,0.0003018996626033646,"{'bootstrap': False, 'criterion': 'gini', 'max_depth': 11, 'max_features': 13, 'min_samples_split': 8, 'n_estimators': 51}",pseudo__rf
38,0.8210030249070739,0.021166980993324327,0.010113668441772462,0.000860493634686257,"{'bootstrap': False, 'criterion': 'gini', 'max_depth': 10, 'max_features': 9, 'min_samples_split': 4, 'n_estimators': 72}",pseudo__rf
39,0.8202766521629474,0.02166702351974601,0.004245328903198242,0.0003617820868760964,"{'bootstrap': False, 'criterion': 'gini', 'max_depth': 8, 'max_features': 19, 'min_samples_split': 10, 'n_estimators': 27}",pseudo__rf
40,0.8195740345620575,0.01850164830152309,0.005308008193969727,0.00041522629827935926,"{'bootstrap': False, 'criterion': 'entropy', 'max_depth': 4, 'max_features': 18, 'min_samples_split': 5, 'n_estimators': 46}",pseudo__rf
41,0.8185829733796645,0.023182724368188003,0.005125904083251953,0.0002390642768582584,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 3, 'max_features': 20, 'min_samples_split': 7, 'n_estimators': 47}",pseudo__rf
42,0.8176329700733616,0.02113995470552665,0.008926963806152344,0.0002834461655937333,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 3, 'max_features': 20, 'min_samples_split': 5, 'n_estimators': 93}",pseudo__rf
43,0.8174151208797577,0.018026008025016575,0.0048316001892089845,0.0002733347052404286,"{'bootstrap': False, 'criterion': 'gini', 'max_depth': 10, 'max_features': 12, 'min_samples_split': 5, 'n_estimators': 29}",pseudo__rf
44,0.8171648887212898,0.020785344316489953,0.007117414474487304,9.406011510123215e-05,"{'bootstrap': False, 'criterion': 'gini', 'max_depth': 9, 'max_features': 18, 'min_samples_split': 2, 'n_estimators': 54}",pseudo__rf
45,0.8135619322442256,0.020481886050896108,0.010460424423217773,0.0005951278168801716,"{'bootstrap': False, 'criterion': 'gini', 'max_depth': 10, 'max_features': 21, 'min_samples_split': 2, 'n_estimators': 77}",pseudo__rf
46,0.8121144779679682,0.019935405092278684,0.002490329742431641,5.328586437113944e-05,"{'bootstrap': False, 'criterion': 'gini', 'max_depth': 3, 'max_features': 18, 'min_samples_split': 5, 'n_estimators': 15}",pseudo__rf
47,0.810417786038057,0.023664222891045285,0.0068702220916748045,0.00037184198806943517,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 16, 'min_samples_split': 5, 'n_estimators': 67}",pseudo__rf
48,0.7941084483242773,0.019802626703269703,0.004354047775268555,0.00048380722401320805,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 3, 'min_samples_split': 6, 'n_estimators': 36}",pseudo__rf
49,0.7924315291105846,0.01860962820044326,0.007720851898193359,0.0005621869772199436,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 3, 'max_features': 3, 'min_samples_split': 8, 'n_estimators': 77}",pseudo__rf
