,mean_test_score,std_test_score,mean_score_time,std_score_time,params,model
20,0.8241008888227978,0.025778094434461586,0.1227041244506836,0.014482648405625664,"{'labelspreading__alpha': 0.2778756599228511, 'labelspreading__gamma': 17.600399961331206, 'labelspreading__kernel': 'knn', 'labelspreading__max_iter': 30, 'labelspreading__n_neighbors': 31, 'labelspreading__tol': 0.001}",ls
21,0.8238605292314845,0.025485927379197165,0.10770773887634277,0.011980347288400594,"{'labelspreading__alpha': 0.25235253027797294, 'labelspreading__gamma': 17.356790441496596, 'labelspreading__kernel': 'knn', 'labelspreading__max_iter': 30, 'labelspreading__n_neighbors': 21, 'labelspreading__tol': 0.001}",ls
22,0.8238605292314845,0.025485927379197165,0.11755719184875488,0.008222582252029155,"{'labelspreading__alpha': 0.2529538735820342, 'labelspreading__gamma': 24.11662966936345, 'labelspreading__kernel': 'knn', 'labelspreading__max_iter': 30, 'labelspreading__n_neighbors': 21, 'labelspreading__tol': 0.001}",ls
23,0.8238593595581711,0.026215542911279695,0.12251944541931152,0.01602043531895318,"{'labelspreading__alpha': 0.22202579876980003, 'labelspreading__gamma': 25.49751146177126, 'labelspreading__kernel': 'knn', 'labelspreading__max_iter': 30, 'labelspreading__n_neighbors': 26, 'labelspreading__tol': 0.001}",ls
24,0.8238518876189026,0.027329117662275148,0.10668482780456542,0.012326310003184522,"{'labelspreading__alpha': 0.3804453998332893, 'labelspreading__gamma': 13.076873830282501, 'labelspreading__kernel': 'knn', 'labelspreading__max_iter': 30, 'labelspreading__n_neighbors': 15, 'labelspreading__tol': 0.001}",ls
25,0.823628811252753,0.02382319962182497,0.11485519409179687,0.006405191376858975,"{'labelspreading__alpha': 0.20034489564822677, 'labelspreading__gamma': 21.45959191099021, 'labelspreading__kernel': 'knn', 'labelspreading__max_iter': 30, 'labelspreading__n_neighbors': 31, 'labelspreading__tol': 0.001}",ls
26,0.8236189526769062,0.026454456802910364,0.1196601390838623,0.016433905245908768,"{'labelspreading__alpha': 0.2263432892252372, 'labelspreading__gamma': 23.76204999725189, 'labelspreading__kernel': 'knn', 'labelspreading__max_iter': 30, 'labelspreading__n_neighbors': 32, 'labelspreading__tol': 0.001}",ls
27,0.8233884739273204,0.02408031859491277,0.09210147857666015,0.004047551157087375,"{'labelspreading__alpha': 0.1743249151990894, 'labelspreading__gamma': 12.820829698839713, 'labelspreading__kernel': 'knn', 'labelspreading__max_iter': 30, 'labelspreading__n_neighbors': 8, 'labelspreading__tol': 0.001}",ls
28,0.8231457276994286,0.025002532959119684,0.12570881843566895,0.019291789741061747,"{'labelspreading__alpha': 0.226898634986208, 'labelspreading__gamma': 27.148782386218695, 'labelspreading__kernel': 'knn', 'labelspreading__max_iter': 30, 'labelspreading__n_neighbors': 35, 'labelspreading__tol': 0.001}",ls
29,0.8231445942833033,0.02466000441963169,0.09865307807922363,0.009542537850388059,"{'labelspreading__alpha': 0.29269190965843517, 'labelspreading__gamma': 21.246141049640407, 'labelspreading__kernel': 'knn', 'labelspreading__max_iter': 30, 'labelspreading__n_neighbors': 8, 'labelspreading__tol': 0.001}",ls
30,0.8231335855418325,0.026824280018671726,0.11309738159179687,0.010858926475609484,"{'labelspreading__alpha': 0.49441441441006817, 'labelspreading__gamma': 12.550212243560743, 'labelspreading__kernel': 'knn', 'labelspreading__max_iter': 30, 'labelspreading__n_neighbors': 16, 'labelspreading__tol': 0.001}",ls
31,0.8231283694020508,0.02835286095700934,0.1072732925415039,0.00750849990917429,"{'labelspreading__alpha': 0.3797741723520153, 'labelspreading__gamma': 26.15255460069472, 'labelspreading__kernel': 'knn', 'labelspreading__max_iter': 30, 'labelspreading__n_neighbors': 12, 'labelspreading__tol': 0.001}",ls
32,0.8228937773883553,0.02689781619573259,0.11178650856018066,0.007596852888333192,"{'labelspreading__alpha': 0.48090503758469116, 'labelspreading__gamma': 20.039335497085897, 'labelspreading__kernel': 'knn', 'labelspreading__max_iter': 30, 'labelspreading__n_neighbors': 15, 'labelspreading__tol': 0.001}",ls
33,0.8228920284949437,0.02704718183509729,0.11485981941223145,0.01827541036895088,"{'labelspreading__alpha': 0.2726715949788288, 'labelspreading__gamma': 12.520853742115076, 'labelspreading__kernel': 'knn', 'labelspreading__max_iter': 30, 'labelspreading__n_neighbors': 27, 'labelspreading__tol': 0.001}",ls
34,0.822414707002855,0.026348058259578044,0.10910062789916992,0.00811472709213668,"{'labelspreading__alpha': 0.30505870482232705, 'labelspreading__gamma': 11.377248378082465, 'labelspreading__kernel': 'knn', 'labelspreading__max_iter': 30, 'labelspreading__n_neighbors': 30, 'labelspreading__tol': 0.001}",ls
35,0.822176697790932,0.026404482875156694,0.0986783504486084,0.011149168518762558,"{'labelspreading__alpha': 0.23965547845421953, 'labelspreading__gamma': 23.954237625993045, 'labelspreading__kernel': 'knn', 'labelspreading__max_iter': 30, 'labelspreading__n_neighbors': 9, 'labelspreading__tol': 0.001}",ls
36,0.8219403095938731,0.025251937712932108,0.10848302841186523,0.005333510485552544,"{'labelspreading__alpha': 0.3932615098962863, 'labelspreading__gamma': 29.282946120337435, 'labelspreading__kernel': 'knn', 'labelspreading__max_iter': 30, 'labelspreading__n_neighbors': 38, 'labelspreading__tol': 0.001}",ls
37,0.8217126603474906,0.023168466497873453,0.09905309677124023,0.011357150959825597,"{'labelspreading__alpha': 0.3149204231584315, 'labelspreading__gamma': 20.17409238352604, 'labelspreading__kernel': 'knn', 'labelspreading__max_iter': 30, 'labelspreading__n_neighbors': 7, 'labelspreading__tol': 0.001}",ls
38,0.8217010583946139,0.02606591841412763,0.1202282428741455,0.022641151920465157,"{'labelspreading__alpha': 0.33765773338033184, 'labelspreading__gamma': 12.057468403547091, 'labelspreading__kernel': 'knn', 'labelspreading__max_iter': 30, 'labelspreading__n_neighbors': 21, 'labelspreading__tol': 0.001}",ls
39,0.8212417106771894,0.02121338078139367,0.09148311614990234,0.009567586178488331,"{'labelspreading__alpha': 0.284779530186611, 'labelspreading__gamma': 35.811102179086, 'labelspreading__kernel': 'knn', 'labelspreading__max_iter': 30, 'labelspreading__n_neighbors': 5, 'labelspreading__tol': 0.001}",ls
40,0.8212150952899433,0.026959729964027915,0.11281704902648926,0.009866805038620953,"{'labelspreading__alpha': 0.4684318642404563, 'labelspreading__gamma': 28.28337467781791, 'labelspreading__kernel': 'knn', 'labelspreading__max_iter': 30, 'labelspreading__n_neighbors': 21, 'labelspreading__tol': 0.001}",ls
