,mean_test_score,std_test_score,mean_score_time,std_score_time,params,model
24,0.8265441747964137,0.017863681105755563,0.0031603336334228515,0.00022683853798270473,"{'learning_rate': 0.10369416946982891, 'loss': 'exponential', 'max_depth': 7, 'min_samples_split': 3, 'n_estimators': 74}",pseudo__gb
25,0.8260506201484997,0.022129023525242306,0.0015630245208740235,6.93284824785164e-05,"{'learning_rate': 0.6308620174958878, 'loss': 'exponential', 'max_depth': 2, 'min_samples_split': 8, 'n_estimators': 64}",pseudo__gb
26,0.8253392718715065,0.020525827384580333,0.0014304637908935547,9.990363226680248e-05,"{'learning_rate': 0.3539817644202991, 'loss': 'deviance', 'max_depth': 4, 'min_samples_split': 3, 'n_estimators': 9}",pseudo__gb
27,0.8241488922243917,0.020130991282425497,0.0025225162506103517,0.00012092785878811585,"{'learning_rate': 0.2777225799575516, 'loss': 'exponential', 'max_depth': 7, 'min_samples_split': 3, 'n_estimators': 57}",pseudo__gb
28,0.8231676728683471,0.020933564640733062,0.00240478515625,0.00015149369416303724,"{'learning_rate': 0.13010431422449897, 'loss': 'exponential', 'max_depth': 6, 'min_samples_split': 3, 'n_estimators': 57}",pseudo__gb
29,0.822682876678799,0.020826683201398216,0.001993751525878906,5.7694852793007544e-05,"{'learning_rate': 0.22501319629081662, 'loss': 'deviance', 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 48}",pseudo__gb
30,0.8224662501651949,0.01538960208968874,0.003058052062988281,0.0005186625654073207,"{'learning_rate': 0.4010503879894854, 'loss': 'deviance', 'max_depth': 5, 'min_samples_split': 4, 'n_estimators': 62}",pseudo__gb
31,0.822235623829019,0.01701491532481157,0.003579235076904297,0.0001498287759199344,"{'learning_rate': 0.4530330159014379, 'loss': 'exponential', 'max_depth': 10, 'min_samples_split': 6, 'n_estimators': 64}",pseudo__gb
32,0.8219685402792486,0.02380330460068814,0.0033068180084228514,0.00013668280753301686,"{'learning_rate': 0.14751421828844877, 'loss': 'deviance', 'max_depth': 11, 'min_samples_split': 9, 'n_estimators': 44}",pseudo__gb
33,0.821507574505504,0.015075561191391628,0.002801513671875,0.00015333207274298893,"{'learning_rate': 0.19869338762652092, 'loss': 'deviance', 'max_depth': 8, 'min_samples_split': 3, 'n_estimators': 51}",pseudo__gb
34,0.821499373001356,0.02107517413030939,0.0034749507904052734,0.00017192442925143467,"{'learning_rate': 0.2909139736635416, 'loss': 'deviance', 'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 58}",pseudo__gb
35,0.820295160625949,0.019066745283884027,0.005427217483520508,0.0025341616022995198,"{'learning_rate': 0.2989873399472108, 'loss': 'exponential', 'max_depth': 10, 'min_samples_split': 6, 'n_estimators': 31}",pseudo__gb
36,0.8181195123981304,0.02046274919699597,0.0023204326629638673,0.0002521330120426777,"{'learning_rate': 0.042526145616310816, 'loss': 'exponential', 'max_depth': 7, 'min_samples_split': 8, 'n_estimators': 37}",pseudo__gb
37,0.8169371644026933,0.021650541524829994,0.004083013534545899,0.0001497734507605607,"{'learning_rate': 0.08155771012514948, 'loss': 'exponential', 'max_depth': 10, 'min_samples_split': 3, 'n_estimators': 69}",pseudo__gb
38,0.8159925218642183,0.014203965331898744,0.002762889862060547,9.748359314692561e-05,"{'learning_rate': 0.6341565974893022, 'loss': 'exponential', 'max_depth': 11, 'min_samples_split': 8, 'n_estimators': 35}",pseudo__gb
39,0.8152765423842764,0.012763144379275336,0.0018109798431396485,0.00011310657803280184,"{'learning_rate': 0.5974392996313704, 'loss': 'exponential', 'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 14}",pseudo__gb
40,0.814556519196057,0.013319861398050671,0.0030491828918457033,0.0003610092965746582,"{'learning_rate': 0.337829044188595, 'loss': 'deviance', 'max_depth': 8, 'min_samples_split': 6, 'n_estimators': 56}",pseudo__gb
41,0.8123668628710938,0.02199491253597102,0.0035967350006103514,0.00043356501928212176,"{'learning_rate': 0.0851131723713161, 'loss': 'exponential', 'max_depth': 10, 'min_samples_split': 6, 'n_estimators': 47}",pseudo__gb
42,0.8114116739654623,0.020790280474190098,0.002906179428100586,0.00021965091573719901,"{'learning_rate': 0.131773324085237, 'loss': 'deviance', 'max_depth': 11, 'min_samples_split': 6, 'n_estimators': 30}",pseudo__gb
43,0.8111812314730644,0.014714215629542473,0.0017974853515625,7.198589337596637e-05,"{'learning_rate': 0.4171242368103808, 'loss': 'deviance', 'max_depth': 6, 'min_samples_split': 6, 'n_estimators': 30}",pseudo__gb
44,0.809514716756673,0.01367385788988959,0.0016809463500976562,6.939653476779917e-05,"{'learning_rate': 0.6580588885363835, 'loss': 'deviance', 'max_depth': 5, 'min_samples_split': 10, 'n_estimators': 31}",pseudo__gb
45,0.8094776578567467,0.0194765024109823,0.002120780944824219,0.0001845421038456843,"{'learning_rate': 0.5040714791616436, 'loss': 'deviance', 'max_depth': 8, 'min_samples_split': 4, 'n_estimators': 20}",pseudo__gb
46,0.80638278206358,0.012709992948317244,0.0017941951751708984,0.00010978191561512654,"{'learning_rate': 0.4766766206896448, 'loss': 'deviance', 'max_depth': 10, 'min_samples_split': 3, 'n_estimators': 13}",pseudo__gb
47,0.7982070873701949,0.01667219851851721,0.002394437789916992,0.00012582015042827868,"{'learning_rate': 0.10494518801219896, 'loss': 'deviance', 'max_depth': 11, 'min_samples_split': 3, 'n_estimators': 23}",pseudo__gb
48,0.7734783089142955,0.014466858827648523,0.001291942596435547,0.0001380469020549656,"{'learning_rate': 0.19470692467305462, 'loss': 'deviance', 'max_depth': 1, 'min_samples_split': 3, 'n_estimators': 10}",pseudo__gb
49,0.7717845660915625,0.01950509515568535,0.0013211727142333984,0.00011532576533960002,"{'learning_rate': 0.08416915554996432, 'loss': 'exponential', 'max_depth': 1, 'min_samples_split': 2, 'n_estimators': 25}",pseudo__gb
