,mean_test_score,std_test_score,mean_score_time,std_score_time,params,model
0,0.8290353390639924,0.016773350519069988,0.0440584659576416,0.02017493367139057,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 7, 'max_features': 12, 'min_samples_split': 8, 'n_estimators': 50}",rf
1,0.8290353390639924,0.020667371625894677,0.019138431549072264,0.008401408708612257,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 5, 'max_features': 19, 'min_samples_split': 9, 'n_estimators': 44}",rf
2,0.8283190066857689,0.019238672625411162,0.05398669242858887,0.016301218908359425,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 10, 'max_features': 9, 'min_samples_split': 4, 'n_estimators': 96}",rf
3,0.828080229226361,0.014550223264252463,0.06117072105407715,0.02466758728782073,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 10, 'max_features': 3, 'min_samples_split': 9, 'n_estimators': 97}",rf
4,0.8278414517669532,0.015032014037985429,0.039117956161499025,0.02355099278515791,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 6, 'max_features': 8, 'min_samples_split': 9, 'n_estimators': 93}",rf
5,0.8273638968481375,0.01807771262380032,0.04447460174560547,0.030296166324055268,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 10, 'max_features': 17, 'min_samples_split': 4, 'n_estimators': 87}",rf
6,0.826647564469914,0.019149854776392562,0.029697370529174805,0.016607920518361494,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 5, 'max_features': 14, 'min_samples_split': 8, 'n_estimators': 73}",rf
7,0.8264087870105062,0.01601291352337476,0.02106466293334961,0.007752102906330985,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 10, 'max_features': 11, 'min_samples_split': 6, 'n_estimators': 60}",rf
8,0.8261700095510984,0.018113024639698536,0.021097946166992187,0.011472683629079071,"{'bootstrap': False, 'criterion': 'entropy', 'max_depth': 5, 'max_features': 9, 'min_samples_split': 10, 'n_estimators': 69}",rf
9,0.8261700095510984,0.016508187342608192,0.07346744537353515,0.027821315931862562,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 6, 'max_features': 15, 'min_samples_split': 8, 'n_estimators': 68}",rf
10,0.8259312320916905,0.013942288880272397,0.008112525939941407,0.0003301401133773895,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 7, 'max_features': 4, 'min_samples_split': 9, 'n_estimators': 39}",rf
11,0.8242597898758357,0.015278717640889505,0.0637369155883789,0.017485482920403028,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 11, 'max_features': 17, 'min_samples_split': 4, 'n_estimators': 72}",rf
12,0.8242597898758357,0.016726671053987785,0.050073766708374025,0.01407525738463653,"{'bootstrap': False, 'criterion': 'entropy', 'max_depth': 6, 'max_features': 13, 'min_samples_split': 8, 'n_estimators': 98}",rf
13,0.8242597898758357,0.014516765626132827,0.01794886589050293,0.0064515482927367945,"{'bootstrap': False, 'criterion': 'entropy', 'max_depth': 9, 'max_features': 4, 'min_samples_split': 4, 'n_estimators': 65}",rf
14,0.8242597898758357,0.018111849104916457,0.012181329727172851,0.003564868898007267,"{'bootstrap': False, 'criterion': 'entropy', 'max_depth': 9, 'max_features': 11, 'min_samples_split': 2, 'n_estimators': 49}",rf
15,0.8242597898758357,0.014926424528055336,0.036655759811401366,0.020231012791498346,"{'bootstrap': False, 'criterion': 'entropy', 'max_depth': 7, 'max_features': 3, 'min_samples_split': 7, 'n_estimators': 98}",rf
16,0.8237822349570201,0.013899632283130585,0.019425010681152342,0.0030118423173832905,"{'bootstrap': False, 'criterion': 'entropy', 'max_depth': 11, 'max_features': 4, 'min_samples_split': 5, 'n_estimators': 69}",rf
